EEG Channel 1,EEG Channel 2,EEG Channel 3,EEG Channel 4,EEG Channel 5,EEG Channel 6,EEG Channel 7,EEG Channel 8,Marker
-28275.109375,20230.62890625,210605.640625,23997.455078125,138204.703125,303719.8125,-14960.2890625,-19798.658203125,0.0
-28068.109375,21339.654296875,216137.03125,26116.9375,140782.515625,307804.46875,-14714.330078125,-19121.6015625,0.0
-28078.771484375,21476.1796875,220823.453125,26623.271484375,141710.5625,312531.25,-14699.9130859375,-18993.861328125,0.0
-28248.48828125,20503.4765625,216319.015625,24841.14453125,139581.078125,309438.0,-14920.32421875,-19583.478515625,0.0
-28281.61328125,20105.771484375,210756.25,23851.140625,138100.109375,304026.03125,-14982.5517578125,-19865.982421875,0.0
-28098.62109375,21037.50390625,213978.328125,25524.50390625,140024.125,306056.75,-14765.2919921875,-19297.0859375,0.0
-28030.55859375,21611.4296875,220508.09375,26834.830078125,141891.0625,311914.90625,-14669.470703125,-18916.8828125,0.0
-28204.5,20771.49609375,218116.03125,25346.94140625,140225.21875,310970.5,-14865.607421875,-19414.701171875,0.0
-28299.115234375,20085.587890625,211689.25,23817.2109375,138135.640625,305070.625,-15010.0439453125,-19876.64453125,0.0
-28167.28515625,20709.873046875,212180.4375,24818.2109375,139143.140625,304730.125,-14853.4697265625,-19512.265625,0.0
-28020.43359375,21626.650390625,219409.125,26757.046875,141697.546875,310739.15625,-14671.4150390625,-18925.734375,0.0
-28147.369140625,21058.291015625,219601.90625,25856.6953125,140830.125,312099.28125,-14797.3447265625,-19224.53125,0.0
-28281.94921875,20170.078125,213179.015625,24033.666015625,138453.28125,306596.8125,-14986.373046875,-19795.5078125,0.0
-28202.556640625,20398.9375,210971.09375,24292.96875,138486.546875,303919.03125,-14908.7236328125,-19679.435546875,0.0
-28011.11328125,21488.115234375,217684.328125,26490.166015625,141238.625,309164.34375,-14681.607421875,-19002.646484375,0.0
-28084.404296875,21293.119140625,220530.078125,26354.111328125,141366.234375,312593.03125,-14738.3359375,-19076.205078125,0.0
-28235.94921875,20326.048828125,214950.625,24442.76953125,138997.03125,308275.9375,-14953.046875,-19678.83203125,0.0
-28221.197265625,20183.35546875,210557.359375,23963.7265625,138125.109375,303767.625,-14953.7841796875,-19803.755859375,0.0
-28023.65234375,21254.361328125,215597.09375,25985.44140625,140557.46875,307431.25,-14710.642578125,-19138.701171875,0.0
-28020.904296875,21513.39453125,220847.53125,26726.46875,141768.5625,312547.15625,-14665.044921875,-18935.859375,0.0
-28189.546875,20581.662109375,216857.609375,24977.267578125,139713.25,310029.84375,-14862.9248046875,-19494.228515625,0.0
-28250.43359375,20087.935546875,210989.265625,23817.412109375,138031.375,304409.8125,-14955.1259765625,-19832.521484375,0.0
-28081.38671875,20932.2265625,213506.71875,25333.12890625,139735.453125,305806.09375,-14756.7763671875,-19323.70703125,0.0
-27997.501953125,21598.01953125,220262.875,26844.552734375,141841.109375,311698.90625,-14638.9599609375,-18881.544921875,0.0
-28166.681640625,20816.69140625,218519.375,25457.583984375,140327.40625,311343.71875,-14816.455078125,-19330.880859375,0.0
-28276.5859375,20075.396484375,212025.46875,23871.59375,138186.9375,305439.5,-14975.3759765625,-19831.11328125,0.0
-28150.185546875,20599.029296875,211785.078125,24712.0625,138990.59375,304416.03125,-14835.0302734375,-19529.1640625,0.0
-28109.818359375,21097.18359375,219885.625,25953.859375,140969.0625,312251.65625,-14755.099609375,-19163.109375,0.0
-28257.7421875,20190.328125,213614.8125,24087.443359375,138576.9375,306998.1875,-14955.662109375,-19749.841796875,0.0
-28204.76953125,20335.771484375,210819.546875,24173.275390625,138400.234375,303822.59375,-14900.140625,-19695.796875,0.0
-28011.1796875,21431.654296875,217181.21875,26342.51171875,141109.9375,308725.21875,-14671.482421875,-19021.287109375,0.0
-28064.01953125,21341.666015625,220669.21875,26423.513671875,141519.109375,312636.6875,-14702.6630859375,-19027.0546875,0.0
-28230.115234375,20373.255859375,215434.890625,24517.8046875,139177.015625,308733.59375,-14921.330078125,-19621.498046875,0.0
-28242.119140625,20127.02734375,210575.875,23844.501953125,138057.328125,303836.0,-14962.8369140625,-19816.49609375,0.0
-28056.30859375,21148.01171875,215004.46875,25748.46875,140306.28125,306909.6875,-14745.5107421875,-19205.5546875,0.0
-28038.001953125,21511.115234375,220723.0625,26701.390625,141760.171875,312272.21875,-14686.3017578125,-18946.7890625,0.0
-28203.025390625,20605.466796875,217245.046875,25024.2734375,139813.5625,310258.21875,-14878.0791015625,-19484.572265625,0.0
-28275.4453125,20047.701171875,211158.84375,23755.587890625,137998.921875,304501.40625,-14986.373046875,-19871.4140625,0.0
-28111.96484375,20831.107421875,212990.796875,25136.25390625,139502.625,305299.5625,-14793.9248046875,-19395.455078125,0.0
-28001.45703125,21590.77734375,220018.046875,26795.87109375,141757.15625,311350.28125,-14644.1240234375,-18901.66015625,0.0
-28144.28515625,20875.365234375,218865.171875,25585.79296875,140479.5625,311544.40625,-14802.240234375,-19310.966796875,0.0
-28261.498046875,20075.931640625,212368.53125,23913.369140625,138249.03125,305782.8125,-14974.236328125,-19832.7890625,0.0
-28159.373046875,20504.884765625,211422.515625,24553.544921875,138787.953125,304188.3125,-14859.37109375,-19595.28125,0.0
-27993.34375,21529.0859375,218531.234375,26645.466796875,141489.75,309914.96875,-14654.0478515625,-18948.734375,0.0
-28100.095703125,21141.23828125,220082.296875,26097.759765625,141102.828125,312362.625,-14754.9658203125,-19143.060546875,0.0
-28249.427734375,20203.404296875,213956.1875,24237.6484375,138740.75,307314.3125,-14960.1552734375,-19745.818359375,0.0
-28207.5859375,20237.46875,210552.140625,24080.068359375,138255.8125,303617.625,-14920.927734375,-19751.787109375,0.0
-28008.23046875,21339.7890625,216544.328125,26205.65234375,140865.1875,308152.8125,-14688.5146484375,-19067.0859375,0.0
-28048.462890625,21371.23828125,220674.453125,26502.103515625,141526.828125,312501.5625,-14707.1552734375,-19003.65234375,0.0
-28221.666015625,20396.322265625,215798.203125,24649.5,139276.65625,309007.5,-14931.455078125,-19604.400390625,0.0
-28069.787109375,21049.373046875,214404.65625,25632.330078125,140092.375,306405.375,-14759.7265625,-19250.6171875,0.0
-28024.591796875,21512.1875,220541.890625,26777.029296875,141783.921875,312027.6875,-14676.310546875,-18928.6171875,0.0
-28192.431640625,20644.0234375,217648.390625,25173.671875,139963.5625,310614.5,-14868.6240234375,-19439.578125,0.0
-28275.37890625,20017.59375,211395.21875,23753.240234375,137992.140625,304814.9375,-14985.568359375,-19863.232421875,0.0
-28127.25390625,20721.271484375,212518.734375,24974.25,139289.734375,304991.5,-14805.7265625,-19442.4609375,0.0
-28006.3515625,21565.564453125,219661.453125,26789.904296875,141725.71875,311010.90625,-14644.2578125,-18904.0078125,0.0
-28153.26953125,20915.26171875,219201.65625,25683.9609375,140608.90625,311811.34375,-14795.66796875,-19262.015625,0.0
-28277.12109375,20081.966796875,212716.671875,23946.158203125,138319.234375,306121.59375,-14975.3759765625,-19812.875,0.0
-28181.166015625,20422.00390625,211141.546875,24428.5546875,138644.65625,303959.1875,-14875.7998046875,-19629.412109375,0.0
-28002.865234375,21480.73828125,218056.28125,26604.83203125,141408.734375,309427.8125,-14663.7705078125,-18969.72265625,0.0
-28086.88671875,21186.90234375,220289.296875,26234.552734375,141241.84375,312424.25,-14740.951171875,-19102.4921875,0.0
-28227.76953125,20173.966796875,210544.828125,23990.21484375,138146.234375,303672.71875,-14937.69140625,-19779.75,0.0
-28024.45703125,21258.71875,216026.65625,26126.794921875,140746.5,307695.90625,-14710.240234375,-19116.439453125,0.0
-28035.857421875,21388.94140625,220698.59375,26659.34765625,141708.40625,312390.3125,-14698.6396484375,-18986.015625,0.0
-28208.0546875,20428.91015625,216258.0625,24824.044921875,139519.65625,309390.1875,-14913.88671875,-19562.826171875,0.0
-28249.763671875,20023.62890625,210700.453125,23810.70703125,138002.9375,303988.21875,-14975.64453125,-19844.927734375,0.0
-28063.6171875,20952.611328125,213897.3125,25464.22265625,139897.921875,305977.5,-14759.5927734375,-19280.5234375,0.0
-27998.91015625,21516.748046875,220441.4375,26781.25390625,141765.9375,311824.09375,-14656.6630859375,-18897.97265625,0.0
-28159.23828125,20687.408203125,218075.328125,25329.642578125,140145.078125,310885.25,-14837.3095703125,-19373.86328125,0.0
-28243.728515625,20008.474609375,211654.390625,23845.77734375,138100.109375,304978.5625,-14971.4873046875,-19826.017578125,0.0
-28101.50390625,20622.298828125,212069.734375,24881.779296875,139136.640625,304539.75,-14811.2255859375,-19463.3828125,0.0
-27962.564453125,21536.060546875,219296.671875,26801.16796875,141672.875,310539.84375,-14630.109375,-18879.533203125,0.0
-28099.08984375,20972.05859375,219539.34375,25876.677734375,140791.4375,311945.34375,-14766.1640625,-19184.03125,0.0
-28239.16796875,20079.75390625,213111.296875,24049.22265625,138418.015625,306434.9375,-14962.8369140625,-19762.11328125,0.0
-28165.810546875,20315.251953125,210894.515625,24278.484375,138419.015625,303749.3125,-14888.00390625,-19646.578125,0.0
-27980.8046875,21415.025390625,217569.59375,26485.40625,141193.421875,308942.59375,-14658.0712890625,-18966.435546875,0.0
-28058.052734375,21227.60546875,220469.796875,26325.27734375,141291.59375,312425.59375,-14709.63671875,-19036.912109375,0.0
-28224.013671875,20260.19921875,214947.0625,24395.763671875,138887.0625,308169.25,-14930.3154296875,-19647.046875,0.0
-28224.1484375,20099.8046875,210478.90625,23956.685546875,138073.015625,303557.8125,-14938.697265625,-19788.80078125,0.0
-28030.55859375,21153.107421875,215440.859375,25994.6953125,140546.953125,307103.8125,-14710.5078125,-19140.84765625,0.0
-28023.787109375,21408.521484375,220710.0625,26707.359375,141730.0625,312219.125,-14672.95703125,-18937.201171875,0.0
-28201.55078125,20464.44921875,216788.734375,24900.890625,139601.46875,309780.78125,-14888.00390625,-19508.041015625,0.0
-28262.97265625,19967.4375,210871.65625,23795.150390625,137977.53125,304104.09375,-14981.076171875,-19862.5625,0.0
-28089.568359375,20823.865234375,213372.0,25320.322265625,139684.421875,305498.25,-14782.525390625,-19347.51171875,0.0
-28011.91796875,21496.900390625,220201.71875,26825.107421875,141781.703125,311490.21875,-14663.033203125,-18912.79296875,0.0
-28172.11328125,20728.849609375,218443.328125,25478.90625,140324.1875,311141.34375,-14835.767578125,-19355.625,0.0
-28268.806640625,19990.1015625,211959.015625,23874.341796875,138156.09375,305286.6875,-14984.8310546875,-19848.078125,0.0
-27985.765625,21500.51953125,218904.390625,26735.3203125,141585.828125,310172.53125,-14653.376953125,-18928.818359375,0.0
-28107.271484375,21028.451171875,219812.328125,26005.291015625,140957.1875,312114.78125,-14762.8115234375,-19175.6484375,0.0
-28249.830078125,20121.26171875,213577.203125,24150.744140625,138579.75,306885.28125,-14956.7353515625,-19761.17578125,0.0
-28185.92578125,20250.07421875,210711.453125,24225.912109375,138386.296875,303634.65625,-14891.892578125,-19704.646484375,0.0
-27984.9609375,21358.095703125,217070.03125,26398.369140625,141090.09375,308529.0625,-14651.8349609375,-19007.40625,0.0
-28046.5859375,21280.04296875,220630.40625,26474.9453125,141486.921875,312499.75,-14687.5087890625,-19007.40625,0.0
-28212.94921875,20321.15234375,215415.78125,24581.841796875,139170.640625,308615.5,-14911.0703125,-19611.775390625,0.0
-28217.509765625,20082.63671875,210555.359375,23897.41015625,138042.765625,303732.9375,-14945.40234375,-19802.146484375,0.0
-28012.923828125,21106.03515625,214956.328125,25818.474609375,140316.015625,306791.53125,-14718.353515625,-19172.564453125,0.0
-27982.34765625,21464.9140625,220710.265625,26762.34375,141751.65625,312211.53125,-14656.6630859375,-18911.451171875,0.0
-28155.080078125,20551.822265625,217232.984375,25106.416015625,139834.421875,310205.125,-14860.64453125,-19460.96875,0.0
-28222.806640625,19989.23046875,211124.109375,23809.701171875,137999.78125,304442.53125,-14963.0380859375,-19842.580078125,0.0
-27956.93359375,21527.9453125,219936.640625,26841.603515625,141776.0625,311222.28125,-14641.240234375,-18887.04296875,0.0
-28107.47265625,20817.763671875,218854.578125,25613.15234375,140483.921875,311485.1875,-14796.9423828125,-19282.9375,0.0
-28222.94140625,20014.509765625,212329.4375,23927.8515625,138234.890625,305681.375,-14966.79296875,-19805.498046875,0.0
-28115.31640625,20440.109375,211369.671875,24562.1953125,138760.0,304066.0625,-14852.5986328125,-19569.0625,0.0
-27948.013671875,21477.51953125,218520.984375,26675.91015625,141487.671875,309832.625,-14648.548828125,-18920.90625,0.0
-28058.72265625,21095.10546875,220086.046875,26122.302734375,141092.78125,312301.59375,-14744.6396484375,-19117.04296875,0.0
-28206.646484375,20173.564453125,214035.921875,24218.201171875,138674.765625,307362.5,-14942.3857421875,-19707.798828125,0.0
-28175.8671875,20203.001953125,210594.578125,24068.802734375,138211.75,303635.65625,-14904.0966796875,-19719.33203125,0.0
-27981.67578125,21300.830078125,216568.0,26188.3515625,140822.75,308150.53125,-14670.4765625,-19043.818359375,0.0
-28013.9296875,21340.52734375,220737.546875,26482.322265625,141477.203125,312539.90625,-14679.8642578125,-18981.45703125,0.0
-28189.748046875,20387.470703125,215889.0625,24630.5234375,139225.953125,309074.5625,-14893.30078125,-19578.8515625,0.0
-28222.404296875,20062.521484375,210616.109375,23800.3125,137932.671875,303856.53125,-14939.8369140625,-19825.8828125,0.0
-28028.615234375,21043.203125,214389.171875,25630.1171875,140081.921875,306340.53125,-14718.2197265625,-19227.884765625,0.0
-27981.408203125,21529.82421875,220569.109375,26778.705078125,141771.4375,311991.46875,-14635.607421875,-18897.97265625,0.0
-28160.310546875,20658.306640625,217656.296875,25199.755859375,139976.109375,310545.75,-14840.4609375,-19419.126953125,0.0
-28242.05078125,20025.439453125,211350.890625,23804.26953125,138025.875,304669.65625,-14965.98828125,-19847.408203125,0.0
-28090.841796875,20722.544921875,212442.953125,25011.330078125,139298.71875,304814.15625,-14788.962890625,-19431.46484375,0.0
-28103.046875,20926.662109375,219192.53125,25741.025390625,140628.828125,311708.4375,-14768.17578125,-19240.087890625,0.0
-28233.06640625,20079.083984375,212707.890625,23974.65625,138319.03125,306050.96875,-14949.224609375,-19796.4453125,0.0
-28144.888671875,20402.2890625,211063.96875,24430.833984375,138609.1875,303850.375,-14849.111328125,-19616.40234375,0.0
-27972.892578125,21459.884765625,217987.421875,26565.537109375,141330.6875,309341.1875,-14633.8642578125,-18945.849609375,0.0
-28060.265625,21179.99609375,220282.65625,26200.421875,141171.703125,312388.21875,-14714.263671875,-19075.53515625,0.0
-28212.14453125,20232.908203125,214431.484375,24333.201171875,138818.46875,307710.875,-14925.21875,-19674.875,0.0
-28185.724609375,20177.587890625,210500.96875,24019.78515625,138135.03125,303585.4375,-14908.9248046875,-19743.875,0.0
-27987.30859375,21262.2734375,215935.734375,26163.541015625,140739.46875,307567.15625,-14677.115234375,-19080.765625,0.0
-28000.5859375,21414.95703125,220694.96875,26642.78515625,141640.484375,312364.6875,-14659.009765625,-18931.232421875,0.0
-28199.068359375,20069.361328125,210711.25,23859.658203125,138005.828125,303985.625,-14933.66796875,-19794.03125,0.0
-28013.86328125,20989.89453125,213897.25,25527.58984375,139917.4375,305983.46875,-14724.3212890625,-19237.205078125,0.0
-27946.875,21561.47265625,220395.03125,26887.603515625,141857.28125,311775.40625,-14614.150390625,-18852.375,0.0
-28119.67578125,20724.826171875,218050.25,25359.146484375,140149.90625,310891.375,-14805.7939453125,-19339.46484375,0.0
-28215.564453125,20044.013671875,211620.859375,23831.29296875,138053.90625,304998.75,-14948.755859375,-19812.404296875,0.0
-28081.65625,20657.904296875,212024.328125,24870.11328125,139103.78125,304541.4375,-14791.2431640625,-19461.03515625,0.0
-27930.177734375,21577.298828125,219295.53125,26772.0,141616.34375,310588.59375,-14609.12109375,-18879.8671875,0.0
-28056.7109375,21025.43359375,219544.90625,25855.0859375,140743.75,311996.5625,-14743.2314453125,-19189.126953125,0.0
-28196.251953125,20153.11328125,213127.859375,24060.5546875,138414.25,306488.65625,-14941.1787109375,-19765.533203125,0.0
-28121.28515625,20381.16796875,210842.140625,24287.603515625,138422.375,303734.21875,-14860.779296875,-19650.064453125,0.0
-27932.591796875,21475.84375,217547.140625,26429.81640625,141120.609375,308978.9375,-14633.931640625,-18967.7109375,0.0
